,NetId,name,URL,endDate,dataSize,table,image,audio,video,data type,text/csv,text/json,text/tab-separated-values,image/bmp,image/jpeg,image/png,image/tiff,audio/x-wav,audio/x-aiff,video/mp4,data format,columns [index;name;type;...] for type use categorical or numerical,augmented dataset URL,taskType,taskSubType,outputType,targetIndex,targetName,rawData (non csv) ,rawDataIndex,problemDescription,preprocessing,function calls preprocessing,function parameters preprocessing,featureExtractor,function call feature extraction,function parameters feature extraction,featureSelector,function calls feature selection,function parameters feature selection,sklearn,xgboost,keras,tensorflow,lightgbm,Libraries,estimator,function calls estimation,function parameters estimation,estimator1,function call,estimator2,function call,estimator3,function call,postprocessing,function calls postprocessing,function parameters postprocessing,performanceMetric,crossValidationPerformance,runningTimeSecondsTesting,runningTimeSecondsTraining,WellWrittenCodeDocRating0-5,WellWrittenCodeRating0-5,codeURI,codeYear,codeMonth,codeAuthor,codeCountry,GenericUnivariateSelect,SelectPercentile,SelectKBest,SelectFpr,SelectFdr,SelectFromModel,SelectFwe,RFE,RFECV,VarianceThreshold,chi2,f_classif,f_regression,mutual_info_classif,mutual_info_regression,KNeighborsClassifier,KNeighborsRegressor,SGDClassifier,LinearRegression,LogisticRegression,Ridge,BayesianRidge,Lasso,SGDRegressor,DecisionTreeClassifier,DecisionTreeRegressor,LinearSVC,SVC,LinearSVR,RandomForestClassifier,GradientBoostingClassifier,RandomForestRegressor,GradientBoostingRegressor,MLPClassifier,XGBClassifier,XGBRegressor,CNN,ResNet
261,,codename007/funding-successful-projects,https://www.kaggle.com/codename007/funding-successful-projects,6/20/17 17:37,57MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; project_id;integer;1; name;string;2; desc;string;3; goal;integer;4; keywords;string;5; disable_communication;categorical;6; country;categorical;7; currency;categorical;8; deadline;dateTime;9; state_changed_at;dateTime;0; created_at;dateTime;1; launched_at;dateTime;2; backers_count;integer;3; final_status;categorical],,classification,binary,classLabel,13,final_status,FALSE,,predict if a project will get successfully funded or not,"one hot encoding, one hot encoding, normalization/scaling",,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,keras,cnn,,,doc2vec,,,,,,,,,accuracy,0.85,,,,,https://www.kaggle.com/dilipajm/kickstarter-funding-prediction-ann-using-keras,2017,October,Dilip Lilaramani,India,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
262,,deceptive-opinion-spam-corpus,https://www.kaggle.com/rtatman/deceptive-opinion-spam-corpus,7/18/17 16:31,1MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;deceptive;boolean;1;hotel;string;2;polarity;string;3;source;string;4;text;string],,classification,binary,classLabel,0,deceptive,FALSE,,Predict truthful and deceptive hotel reviews,"visualisation, text pre-processing",,,"bag of words, tfidfvectorizer, countvectorizer",,,ldamodel,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,svr/svc,,,cnn,,decisiontreeclassifier/regressor,,,"C=0.2,kernel='rbf',gamma=1.7782794100389228",cross-validation,,,accuracy,0.861,,,,,https://www.kaggle.com/amach01/classification-with-topic-models/code,2017,Sep,A-V-M,UK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
263,"jc7483, zl1596",quora/question-pairs-dataset,https://www.kaggle.com/quora/question-pairs-dataset,2002/2/17 1:26,58MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;integer;1; qid1;integer;2; qid2;integer;3; question1;string;4; question2;string;5; is_duplicate;categorical],,classification,binary,classLabel,5,is_duplicate,FALSE,,use Natural Language Processing methods to predict if pairs of questions have the same meaning / Check if question is duplicate,"nan processing, tokenization, stopwords, stemming, text pre-processing, label",,,word2vec,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,"sklearn, nltk, gensim",doc2vec,,,ensemble,,GBR/GBC,,decisiontreeclassifier/regressor,"dm = 1, min_count=1, window=10, size=150, sample=1e-4, negative=10",,,,accuracy,0.67,,,,,https://www.kaggle.com/currie32/predicting-similarity-tfidfvectorizer-doc2vec/notebook,2017,April,currie32,UK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
264,"jc7483, zl1596",rtatman/glove-global-vectors-for-word-representation,https://www.kaggle.com/rtatman/glove-global-vectors-for-word-representation,2008/5/17 0:01,1216.6MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,txt and csv,[0;id;categorical;1;text;categorical;2;author;categorical;0;word;categorical;1;vector column 0;real;0;vector column 49;real;0;word;categorical;1;vector column 0;real;0;vector column 99;real;0;word;categorical;1;vector column 0;real;0;vector column 199;real],,classification,multiclass,multiLabel,2,author,FALSE,,predict the author of excerpts from horror stories(This is the problem used in kernel. Since the original kaggle link is just a dataset but not a problem. Though the kernel uses data from kaggle dataset.),"text pre-processing, stopwords, one hot encoding",,,"word embedding, countvectorizer",,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,"Keras, sklearn,xgboost","cnn, decisiontreeclassifier/regressor",,,svr/svc,,,,,,,,,logloss,0.29,,,,,https://www.kaggle.com/skrcode/0-29-public-lb-score-beginner-nlp-tutorial/notebook,2017,December,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
265,zw1651,tmdb/tmdb-movie-metadata,https://www.kaggle.com/tanetboss/beginner-binary-classification-for-nice-movie,9/28/17 1:09,44MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; movie_id;integer;1; title;string;2; cast;string;3; crew;string;0; budget;integer;1; genres;string;2; homepage;string;9; vote_count;integer],,classification,binary,classLabel,derived column in the dataframe,Peak,FALSE,,predict if a movie is a nice movie or not,nan processing,,,manually,,,manual,,,TRUE,TRUE,FALSE,FALSE,FALSE,"sklearn, xgboost","ensemble, GBR/GBC, decisiontreeclassifier/regressor",,,cnn,,,,,,voting/sum,,,accuracy,0.844,,,,,https://www.kaggle.com/tanetboss/beginner-binary-classification-for-nice-movie/notebook,2018,January,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
266,,uciml/internet-advertisements-data-set,https://www.kaggle.com/cventr/pca-and-detection,2009/1/17 15:14,10MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;missing;integer;1;0;integer;2;1;integer;8;1557;integer;9;1558;categorical],,classification,binary,classLabel,1559,1558,FALSE,,"The task is to predict whether an image is an advertisement (""ad"") or not (""nonad"").","normalization/scaling, pca",,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,svr/svc,,,votingclassifier,,,,,,model visualization,,,"accuracy, precision, recall",0.96,,,,,https://www.kaggle.com/cventr/pca-and-detection,2018,March,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
267,,loveall/cervical-cancer-risk-classification,https://www.kaggle.com/loveall/cervical-cancer-risk-classification,8/31/17 1:02,100KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; AGE;integer;1; Number of sexual partners;real;2; First sexual intercourse;integer;3; Num of pregnancies;integer;4; Smokes;integer;5; Smokes (years);integer;6; Smokes (packs/year);integer;7; Hormonal Contraceptives;integer;8; Hormonal Contraceptives (years);integer;9; IUD;integer;0; IUD (years);integer;1; STDs;integer;2; STDs (number);integer;3; STDs:condylomatosis;integer;4; STDs:cervical condylomatosis;integer;5; STDs:vaginal condylomatosis;integer;6; STDs:vulvo-perineal condylomatosis;integer;7; STDs:syphilis;integer;8; STDs:pelvic inflammatory disease;integer;9; STDs:genital herpes;integer;0; STDs:molluscum contagiosum;integer;1; STDs:AIDS;integer;2; STDs:HIV;integer;3; STDs:Hepatitis B;integer;4; STDs:HPV;integer;5; STDs: Number of diagnosis;integer;6; STDs: Time since first diagnosis;integer;7; STDs: Time since last diagnosis;integer;8; Dx:Cancer;integer;9; Dx:CIN;integer;0; Dx:HPV;integer;1; Dx;integer;2; Hinselmann;integer;3; Schiller;integer;4; Citology;integer;5; Biopsy;integer],,classification,binary,classLabel,35,biopsy,FALSE,,prediction of cancer indicators,"normalization/scaling, normalization/scaling",,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"keras, sklearn",cnn,,,linearregression,,,,,,,,,sensitivity,0.5,,,,,https://www.kaggle.com/randyrose2017/for-beginners-using-keras-to-build-models/notebook,2017,November,"Huang, Peng-Hsuan",Taiwan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
268,og631,kondla/carinsurance,https://www.kaggle.com/kondla/carinsurance,6/16/17 7:05,951KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; Id;integer;1; Age;integer;2; Job;string;3; Marital;categorical;4; Education;categorical;5; Default;categorical;6; Balance;integer;7; HHInsurance;categorical;8; CarLoan;categorical;9; Communication;categorical;0; LastContactDay;categorical;1; LastContactMonth;categorical;2; NoOfContacts;integer;3; DaysPassed;integer;4; PrevAttempts;categorical;5; Outcome;categorical;6; CallStart;dateTime;7; CallEnd;dateTime;8; CarInsurance;categorical],,classification,binary,classlabel,18,CarInsurance,FALSE,,predict car insurance cold call success,normalization/scaling,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,votingclassifier,,,decisiontreeclassifier/regressor,,,,,,,,,accuracy,0.84,,,,,https://www.kaggle.com/emmaren/cold-calls-data-mining-and-model-selection,2017,July,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
269,"cq508, yl6069",ucsandiego/carbon-dioxide,https://www.kaggle.com/ucsandiego/carbon-dioxide/data,2003/10/17 15:41,31KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; YEAR;integer;1; MONTH;integer;2; Decimal Date;integer;3; Carbon Dioxide (ppm);integer;4; Seasonally Adjusted CO2 (ppm);integer;5; Carbon Dioxide Fit (ppm);integer;6; Seasonally Adjusted CO2 Fit (ppm);integer],,regression,univariate,generalScore,3,Carbon Dioxide (ppm),FALSE,,Predict C02 levels in the atmosphere,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,linearregression,,,cnn,,,,,NA,,,,accuracy,0.996,,,,,https://www.kaggle.com/suryak/prediction-of-co2-concentration-levels,2017,April,Surya Kasturi,USA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
270,"gd1084,dl3636",alimbekovkz/starcraft-ii-matches-history,https://www.kaggle.com/alimbekovkz/starcraft-ii-matches-history,10/18/17 16:12,23MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;match_date;dateTime;1;player_1;categorical;2;player_1_match_status;categorical;3;score;categorical;4;player_2;categorical;5;player_2_match_status;categorical;6;player_1_race;categorical;7;player_2_race;categorical;8;addon;categorical;9;tournament_type;categorical],,classification,binary,classLabel,"2,5","player_1_match_status,player_2_match_status",FALSE,,"Predict the outcome of a match between two players.After inputs the information of two players, you can see whether player_1 will win or not predicted by the model.",one hot encoding,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,XGBoost,decisiontreeclassifier/regressor,,,svr/svc,,naivebayes,,naivebayes,"eta=0.2,max_depth=4,objective=binary:logistic,silent=1,base_score=np.mean(yt),eval_metric=logloss",thresholding,,,accuracy,0.7,,,,,https://www.kaggle.com/microtang/prediction-the-outcome-using-xgboost,2017,October,Mengran Tang,Not Mentioned,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
271,,cfpb/us-consumer-finance-complaints,https://www.kaggle.com/cfpb/us-consumer-finance-complaints,4/26/16 22:33,361MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; date_received;dateTime;1; product;categorical;2; sub_product;categorical;3; issue;string;4; sub_issue;string;5; consumer_complaint_narrative;string;6; company_public_response;string;7; company;string;8; state;categorical;9; zipcode;integer;0; tags;categorical;1; consumer_consent_provided;categorical;2; submitted_via;categorical;3; date_sent_to_company;dateTime;4; company_response_to_consumer;categorical;5; timely_response;categorical;6; categorical;NAN;6; complaint_id;real],,classification,multiclass,scores,NA(no submission file),NA(no submission file),FALSE,,Classify consumer complaints by product based on the narratives,"drop features & entries, tokenization, text pre-processing, batch generation, one hot encoding",,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,"TensorFlow,sklearn",cnn,,,randomforestregressor/classifier,,,,,,,,,"mean cross entropy loss, accuracy","mean cross entropy loss: 0.775997,accuracy:0.761946",,,,,https://www.kaggle.com/piscab/classifying-narratives-by-product-w-cnn-tf,2016,September,Pietro Scabellone,Italy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
272,"jc7483, zl1596",datafiniti/hotel-reviews,https://www.kaggle.com/datafiniti/hotel-reviews,5/29/17 16:09,16MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; address;string;1; categories;string;2; city;string;3; country;string;4; latitude;integer;5; longitude;integer;6; name;string;7; postalCode;integer;8; province;string;9; reviews.date;dateTime;0; reviews.dateAdded;dateTime;1; reviews.doRecommend;string;2; reviews.id;string;3; reviews.rating;integer;4; reviews.text;string;5; reviews.title;string;6; reviews.userCity;string;7; reviews.username;string;8; reviews.userProvince;string],,classification,multiclass,classLabel,14,reviews.rating,FALSE,,Predict the rating of a hotel based on certain data,,,,"tfidfvectorizer, countvectorizer",,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,"svr/svc, naivebayes, naivebayes, kneighborsregressor/classifier",,,decisiontreeclassifier/regressor,,,,,"n_neighbors=2, test_size=0.25, random_state = 10",,,,accuracy,0.527559055,,,,,https://www.kaggle.com/lpuglisi/predicting-hotel-rating-from-reviews,2017,June,Luke Puglisi,USA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
273,cy1365_ad3634,mrisdal/fake-news,https://www.kaggle.com/mrisdal/fake-news,11/25/16 22:29,54MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; uuid;string;1; ord_in_thread;categorical;2; author;string;9; type;string],,classification,binary,classLabel,derived column,isSpam,FALSE,,Predict if new is spam or not,"tokenization, stopwords",,,countvectorizer,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,randomforestregressor/classifier,,,svr/svc,,randomforestregressor/classifier,,,"max_depth = 10, min_samples_split=2, n_estimators = 100, random_state = 1",,,,accuracy,0.98,,,,,https://www.kaggle.com/aadiuppal/analyzing-fake-news-using-random-forest/notebook,2017,April,aadiuppal,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
274,,ultrajack/modern-renaissance-poetry,https://www.kaggle.com/ultrajack/modern-renaissance-poetry,6/27/17 8:47,592KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;author;categorical;1;content;string;2;poem name;string;3;age;categorical;4;type;categorical],,classification,multiclass,multiLabel,"3,4","age,type",FALSE,,Predict classified poem's age and type for poem classification,"stemming, stopwords, one hot encoding, text pre-processing, data cleaning",,,"tfidfvectorizer, tfidfvectorizer",,,"selectkbest, chi2",,,FALSE,TRUE,FALSE,FALSE,FALSE,XGboost,decisiontreeclassifier/regressor,,,decisiontreeclassifier/regressor,,randomforestregressor/classifier,,,"eta=0.5,subsample=0.6,eval_metric=logloss,silent=1",thresholding,,,accuracy,0.47,,,,,https://www.kaggle.com/ultrajack/poetry-analysis-using-ai-machine-learning,2017,June,ultra-jack,USA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
275,,camnugent/predict-nhl-player-salaries,https://www.kaggle.com/camnugent/predict-nhl-player-salaries,8/18/17 18:09,438KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;Salary;real;1; Born;string;2;City;string;3;Pr/St;string;4; Cntry;string;5; Nat;string;6;Ht;string;7;Wt;integer;8;DftYr;integer;9;DftRd;string;0;Ovrl;integer;1;Hand;string;2;Last Name;string;3;First Name;string;4;Position;string;5;Team;string;6;GP;string;7;G;string;8;A;string;9;A1;string;0;A2;string;1;PTS;string;2;+/-;string;3;E+/-;real;4;PIM;integer;5;Shifts;integer;6;TOI;real;7;TOIX;real;8;TOI/GP;real;9;TOI/GP;real;0;TOI%;real;1;IPP%;real;2;SH%;real;3;SV%;real;4;PDO;integer;5;F/60;real;6;A/60;real;7;Pct%;real;8;Diff;string;9;Diff/60;real;0;iCF;string;1;iCF;integer;2;iFF;string;3;iSF;string;4;iSF;integer;5;iSF;integer;6;ixG;real;7;iSCF;integer;8;iRB;string;9;iRS;string;0;iDS;string;1;sDist;real;2;sDist;string;3;Pass;real;4;iHF;integer;5;iHF;integer;6;iHA;string;7;iHDf;integer;8;iMiss;integer;9;iGVA;integer;0;iTKA;string;1;iBLK;integer;2;iGVA;integer;3;iTKA;string;4;iBLK;integer;5;BLK%;real;6;iFOW;integer;7;iFOL;integer;8;iFOW;integer;9;iFOL;integer;0;FO%;real;1;%FOT;real;2;dzFOW;integer;3;dzFOL;integer;4;nzFOW;integer;5;nzFOL;integer;6;ozFOW;integer;7;ozFOL;integer;8;FOW.Up;integer;9;FOL.Up;integer;0;FOW.Down;integer;1;FOL.Down;integer;2;FOW.Close;integer;3;FOL.Close;integer;4;OTG;string;5;1G;string;6;GWG;string;7;ENG;string;8;PSG;string;9;PSA;string;0;G.Bkhd;string;1;G.Dflct;string;2;G.Slap;string;3;G.Snap;string;4;G.Tip;string;5;G.Wrap;string;6;G.Wrst;string;7;CBar;string;8;Post;string;9;Over;string;0;Wide;integer;1;S.Bkhd;string;2;S.Dflct;string;3;S.Slap;integer;4;S.Snap;string;5;S.Tip;string;6;S.Wrap;string;7;S.Wrst;integer;8;iPenT;string;9;iPenD;string;0;iPENT;string;1;iPEND;string;2;iPenDf;string;3;NPD;real;4;Min;string;5;Maj;string;6;Match;string;7;Misc;string;8;Game;string;9;CF;integer;0;CA;integer;1;FF;integer;2;FA;integer;3;SF;integer;4;SA;integer;5;xGF;real;6;xGA;real;7;SCF;integer;8;SCA;integer;9;GF;integer;0;GA;string;1;RBF;integer;2;RBA;string;3;RSF;integer;4;RSA;integer;5;DSF;integer;6;DSA;integer;7;FOW;integer;8;FOL;integer;9;HF;integer;0;HA;integer;1;GVA;integer;2;TKA;integer;3;PENT;integer;4;PEND;integer;5;OPS;real;6;DPS;real;7;PS;real;8;OTOI;real;9;Grit;integer;0;DAP;real;1;Pace;real;2;GS;real;3;GS/G;real],,regression,multivariate,regressionLabel,NA(no submission file),NA(no submission file),FALSE,,Predict the salaries of NHL players based on their characteristics and past game history,"data type conversion, drop features & entries, nan processing, merge",,,,,,grid search,,,TRUE,TRUE,FALSE,FALSE,FALSE,"sklearn, XGboost","svr/svc, randomforestregressor/classifier",,,linearregression,,,,,,ensemble,,,rmse,1322950.167,,,,,https://www.kaggle.com/camnugent/nhl-player-salary-prediction-xgboost-rf-and-svm,2017,September,Cam Nugent,Canada,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
276,,uciml/ct-slice-localization,https://www.kaggle.com/uciml/ct-slice-localization,2009/6/17 22:01,78MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; patientId;integer;1; value0;real;4; value383;real;5; reference;real],,classification,multiclass,classLabel,385,reference,FALSE,,Predict reference from 384 features of CT localization,rounding off target,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,"decisiontreeclassifier/regressor, randomforestregressor/classifier",,,kneighborsregressor/classifier,,,,,"n_estimators = 200,n_jobs=-1",,,,"accuracy, confusion matrix",1,,,,,https://www.kaggle.com/plarmuseau/100-reference-classification,2017,September,Paul Larmuseau,Belgium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
277,emt416,uciml/autompg-dataset,https://www.kaggle.com/uciml/autompg-dataset,2007/2/17 5:25,18KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;mpg;integer;1; cylinders;categorical;2;displacement;integer;3; horsepower;integer;4; weight;integer;5; acceleration;integer;6; model year;categorical;7; origin;categorical;8; car name;string],,regression,univariate,generalScore,0,mpg,FALSE,,Building regression models to predict the Miles Per Gallon(MPG) using the factors provided in the data-set,"nan processing, train test split, functional transformation",,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,linearregression,,,naivebayes,,,,,,model visualization,,,mse,4.425101,,,,,https://www.kaggle.com/zzero0/applying-ols-linearregression,2018,January,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
